Area	EdgeDistance_Error	Density_In_Ellipse	Ramanujan	Red_MEAN
2676.637564	0.001512	0.993348	0.960871	33.363654
971.804175	0.004927	0.989664	0.948376	27.88952
466.659473	0.004414	0.980178	0.917447	23.262898
1822.894862	0.002648	0.997288	0.927301	37.617288
1755.418104	0.003344	0.997954	0.943662	37.202203
1471.157276	0.002974	0.998063	0.936603	33.749016
324.729582	0.004929	0.984198	0.93162	23.285096
1654.321696	0.002814	0.995609	0.951502	38.934919
310.145574	0.012776	0.960148	0.937683	24.748053
1390.639046	0.00205	0.997424	0.941662	32.987379
971.796094	0.000886	0.997425	0.920831	29.930305
649.633777	0.002122	0.992634	0.958863	25.374808
1358.424914	0.003196	0.996465	0.935256	51.317144
647.578598	0.002276	0.991059	0.915914	42.476967
1997.47842	0.006256	0.995177	0.941108	34.300465
791.291201	0.000762	0.993376	0.949436	24.238398
1546.806655	0.002562	0.998155	0.942292	22.982651
2219.495462	0.008149	0.997629	0.980634	32.587576
973.008096	0.001047	0.995303	0.919995	36.212936
1584.1913	0.002305	0.99296	0.938101	26.993307
2218.72735	0.001398	0.996394	0.949907	40.31543
1210.098566	0.003666	0.996642	0.917448	29.371451
369.812205	0.020244	0.954918	1.071138	20.503697
182.159041	0.021047	0.95752	0.944113	16.091881
1583.507669	0.005166	0.995115	0.933069	28.312855
1190.460641	0.005189	0.997736	0.948589	22.444664
1613.07326	0.002321	0.996219	0.972731	41.331535
869.48693	0.013211	0.984232	1.00189	49.161014
1670.629504	0.002316	0.996573	0.947441	27.141058
1140.061998	0.00544	0.997404	0.926636	25.89355
504.323248	0.003303	0.98947	0.923551	20.953636
192.460878	0.015648	0.968513	0.912679	19.185074
1437.663612	0.001335	0.998612	0.942056	34.894613
231.210644	0.00627	0.983757	0.917725	23.506006
1115.803353	0.003518	0.996353	0.947585	41.78179
406.571047	0.004214	0.987014	0.943308	23.028986
1667.451985	0.001365	0.996317	0.950448	30.899542
1226.791615	0.002498	0.993176	1.000688	16.893316
711.486936	0.004164	0.993452	0.974818	16.471978
1373.168709	0.001861	0.998854	0.925594	28.115771
832.600705	0.003845	0.993222	0.929683	15.564036
1789.792931	0.013734	0.976439	0.969504	39.365065
1421.544106	0.001884	0.995392	0.975925	35.148493
328.282016	0.003966	0.983598	0.972041	24.281626
1187.274155	0.002901	0.99745	0.936654	33.827445
1338.162921	0.001269	0.998458	0.945941	38.658484
1623.636252	0.003659	0.988666	1.040201	42.506532
1729.843428	0.577324	0.330466	1.367045	25.590872
1555.354799	0.001784	0.990889	0.982582	34.777735
1230.242825	0.00399	0.981454	1.010117	34.292383
1502.034058	0.002719	0.988052	1.019298	35.668185
2293.651653	0.002285	0.986589	1.06957	32.367685
2772.405258	0.002657	0.991156	1.016279	30.215974
1588.07619	0.004423	0.995323	0.962375	32.86206
714.839764	0.003249	0.98756	0.964399	28.282146
539.50533	0.004086	0.982604	0.961739	27.400594
1131.001765	0.003212	0.993927	0.966789	33.266646
1456.869924	0.001124	0.996467	0.973	31.791529
1633.699946	0.002197	0.994097	0.979495	35.048825
1893.451256	0.002178	0.994912	1.013658	39.856778
390.112245	0.011904	0.96096	1.029086	24.396033
1369.861791	0.001458	0.992443	0.9566	35.72134
2342.385826	0.001017	0.996189	0.924862	35.356957
1650.858318	0.002164	0.998093	0.961349	27.29038
1792.879986	0.002145	0.994926	0.949208	34.918066
1481.784897	0.000772	0.997984	0.950788	34.625808
549.604737	0.003433	0.980932	0.9763	24.853804
909.418525	0.002127	0.994355	0.941389	32.72988
1333.753749	0.003612	0.995288	0.958578	28.073778
1748.977136	0.002373	0.995173	0.959588	37.479133
457.789762	0.005885	0.979391	0.961315	26.127981
1314.010804	0.009277	0.99697	0.918782	26.67847
2123.983071	0.004567	0.995124	0.970691	35.769124
1541.334912	0.000919	0.997991	0.932817	31.587214
1169.322193	0.00212	0.996733	0.94381	35.120991
1919.526796	0.001565	0.997756	0.943417	27.026269
1165.503493	0.004127	0.997122	0.925957	26.128068
1577.563482	0.002258	0.995836	0.946884	30.141867
2017.064436	0.002994	0.995603	0.937735	27.697756
968.425404	0.002004	0.993837	0.921236	30.805601
1684.902575	0.005236	0.993184	0.940893	35.135231
1561.569122	0.00649	0.992927	0.960974	30.051736
1966.516734	0.002113	0.987346	1.055429	20.97042
1656.000433	0.001798	0.995912	0.945623	27.514514
1078.48343	0.003631	0.998555	0.921745	57.258364
1848.498881	0.002603	0.995825	0.979153	35.06874
1114.28942	0.003671	0.994696	0.947243	32.153689
1284.635558	0.00084	0.998576	0.903856	28.928985
1710.891733	0.002727	0.998456	0.935809	28.196376
1196.035908	0.008649	0.994766	0.930273	28.269959
1560.002957	0.002943	0.998447	0.952507	33.179896
1691.318807	0.00284	0.996423	0.954355	41.68101
858.376329	0.001095	0.99619	0.960394	30.425656
240.895913	0.021504	0.963174	0.956885	21.793485
1843.465361	0.022001	0.920402	1.116759	45.995453
323.008232	0.046285	0.938266	1.063834	45.84503
228.889511	0.015284	0.941735	0.93549	22.615034
1827.539396	0.002442	0.998169	0.95198	37.112681
1202.683218	0.001846	0.998267	0.915413	32.138979
742.08747	0.00193	0.995694	0.938884	25.047657
1350.799321	0.002032	0.996782	0.947295	32.427077
1147.615089	0.000827	0.996423	0.939111	25.65702
1989.861905	0.001361	0.997606	0.958008	35.880636
1245.079145	0.002125	0.997769	0.963683	33.598662
1773.942157	0.003917	0.991106	1.003575	24.670213
1060.376659	0.003104	0.99571	0.964382	35.260303
1563.546277	0.001754	0.999162	0.903592	31.904005
1616.996216	0.0152	0.979264	1.019003	1.115942
466.494027	0.034829	0.951834	1.029922	30.165956
1606.581545	0.002595	0.997472	0.954013	29.169911
627.612192	0.002656	0.990238	0.918261	26.12782
1251.579653	0.002352	0.998531	0.929485	22.822568
365.110719	0.003124	0.987691	0.923768	24.625194
1531.955039	0.002567	0.998854	0.917292	34.090269
666.016861	0.002307	0.990615	0.935138	25.755831
1722.962916	0.001026	0.998354	0.928806	29.082501
1077.651848	0.001197	0.996299	0.959158	23.797852
1322.132094	0.003821	0.997722	0.932063	20.73998
1338.655289	0.001799	0.998563	0.929576	31.816834
737.113735	0.001064	0.994035	0.942235	26.09404
823.243203	0.002229	0.991735	0.939761	24.741349
1500.78893	0.004088	0.997926	0.939416	28.200724
264.737159	0.005879	0.97031	1.00562	19.052979
2217.929314	0.005038	0.979798	1.011999	41.346512
1084.089658	0.008202	0.965486	0.981171	30.019627
1256.521971	0.003783	0.998013	0.916938	21.464659
1197.283141	0.03052	0.961151	1.025935	52.02558
666.162771	0.006865	0.988544	0.999653	39.879413
1499.789366	0.00126	0.998051	0.937013	28.672984
262.563887	0.005508	0.974033	0.944822	21.991845
1101.814465	0.006788	0.990044	0.989662	36.916015
1592.253953	0.001864	0.998397	0.937469	39.53022
240.526701	0.006869	0.980443	0.950876	23.656194
265.657562	0.017577	0.967427	0.954487	28.949948
1708.971803	0.000902	0.99804	0.92569	50.68127
1362.651576	0.003334	0.997585	0.918872	45.102272
573.791184	0.006671	0.977564	0.951872	34.096159
1481.358351	0.004104	0.996076	0.988531	41.258852
1088.306599	0.003759	0.981883	0.964764	34.823549
1393.818491	0.004034	0.989682	0.95951	40.710606
2238.722852	0.005481	0.990991	0.973869	44.643433
1883.362861	0.006054	0.993421	1.016096	37.025358
1341.010349	0.007588	0.983908	1.022766	33.770317
2016.622098	0.002268	0.994397	0.94991	37.563385
1345.692219	0.004973	0.994703	0.951547	20.922464
1503.755749	0.0081	0.998028	0.94786	36.886514
537.510347	0.002566	0.988329	0.92994	28.340217
977.776319	0.00165	0.995311	0.96232	33.686766
1997.696689	0.006249	0.996362	0.937237	37.364517
1537.206115	0.001309	0.997499	0.933347	35.060704
1211.91765	0.001105	0.996864	0.961784	32.979517
464.845233	0.005919	0.989289	0.971066	27.347936
1876.977393	0.001266	0.996691	0.960306	45.246995
511.996075	0.002221	0.993226	0.944121	25.969802
1551.788584	0.014952	0.98252	1.119872	32.056766
1530.401905	0.031316	0.964071	1.040837	50.004538
342.848595	0.039074	0.902405	1.061025	24.605176
1964.954116	0.006253	0.996188	1.000533	33.468976
1821.840596	0.002998	0.987164	0.977829	31.290594
1027.736836	0.002975	0.989815	0.970341	30.898675
1863.320631	0.001365	0.99476	0.950686	29.981837
1881.099653	0.003768	0.996911	1.001714	34.688661
854.625107	0.004196	0.98169	0.974785	24.543415
1964.663808	0.004238	0.996141	0.973894	36.197828
1732.265953	0.001102	0.996933	0.959835	42.460943
1176.963566	0.004703	0.979347	1.023649	26.649462
1757.534545	0.003886	0.984854	0.966389	32.375482
2005.894661	0.021294	0.965092	1.19251	1.115942
1705.173757	0.003631	0.987939	1.106742	32.3743
1539.562713	0.016953	0.980497	1.046351	29.629301
1799.27735	0.007065	0.992932	0.946412	30.812689
1830.483285	0.00765	0.997086	0.948572	33.095022
1144.244548	0.003857	0.993487	0.951206	32.330203
1810.461698	0.002038	0.994129	0.983079	41.838641
888.098055	0.00308	0.987379	0.996989	32.157381
1176.624559	0.002492	0.995973	0.949631	29.708459
2052.055341	0.001518	0.997881	0.962146	34.667545
654.276017	0.003482	0.987254	0.974654	22.651391
1051.414712	0.001505	0.995556	0.962591	26.644082
1540.086613	0.002277	0.996307	0.965298	31.431385
1539.077345	0.002361	0.990822	0.958042	38.562334
2055.727805	0.004403	0.985198	0.965475	37.323852
1208.008701	0.007564	0.987811	1.010392	31.281641
1311.465534	0.001297	0.999017	0.932507	32.257957
1421.233627	0.00473	0.995325	0.971521	31.326828
1861.292166	0.002137	0.99858	0.931419	36.243537
933.253783	0.006291	0.992107	0.967603	30.740971
389.499436	0.0118	0.955635	1.024278	20.999096
1153.719813	0.00398	0.998151	0.947762	31.102596
164.905694	0.01629	0.966667	0.979043	15.891796
1277.789421	0.004682	0.993765	0.954194	31.91276
789.939005	0.003167	0.985004	0.995064	30.862541
1568.921047	0.000885	0.996867	0.952797	45.104697
1902.286353	0.002917	0.994175	0.977637	42.110386
317.53339	0.021987	0.955823	0.953635	22.809104
311.722306	0.012118	0.961171	0.937306	21.776417
1139.815126	0.001649	0.996854	0.940962	33.808241
1813.316142	0.001486	0.997832	0.917494	34.230838
471.747974	0.005279	0.981156	0.963745	16.679481
1553.30609	0.002931	0.997641	0.932294	30.612792
430.090302	0.003178	0.997559	0.933384	41.812691
567.095037	0.004202	0.988467	0.928413	25.633024
1347.713385	0.001812	0.99636	0.964617	33.089312
1810.308928	0.001286	0.994899	0.964437	29.872556
1040.494314	0.001049	0.997426	0.924526	29.509379
1553.038441	0.00163	0.995543	0.977166	24.116296
2205.31015	0.006546	0.993398	0.93724	31.911595
913.322859	0.005748	0.993974	0.94185	29.586592
725.87968	0.013229	0.954013	0.993612	22.709817
1639.128562	0.004069	0.995772	0.946631	25.196334
1155.605884	0.001087	0.997016	0.943935	37.760645
1657.399049	0.00181	0.996636	0.93918	42.235919
617.037833	0.002659	0.989779	0.959801	29.121081
1200.815467	0.001281	0.995897	0.982173	37.007052
1341.314653	0.002321	0.996111	0.973282	35.404987
2090.639104	0.001179	0.995701	0.953069	34.489122
1098.724513	0.003119	0.9983	0.931697	30.206217
2169.73755	0.002187	0.998571	0.928438	39.436753
1048.827855	0.001224	0.997594	0.929604	35.190437
1946.285345	0.001232	0.995362	0.955915	40.268005
1461.775895	0.000642	0.996553	0.95722	40.111355
1585.560817	0.003039	0.994642	0.950559	30.600074
1966.7627	0.001429	0.995564	1.001596	37.816051
879.724167	0.001809	0.992879	0.964656	26.852156
2063.718371	0.004817	0.987418	0.97388	32.382606
1582.109124	0.005414	0.991908	0.985102	27.16005
1598.381226	0.002638	0.998976	0.934266	25.062578
1560.522535	0.000651	0.997294	0.940819	22.460041
919.81406	0.001619	0.997302	0.917609	27.60788
864.081539	0.001289	0.995407	0.927642	26.025665
1808.091717	0.005198	0.995321	0.913656	29.813509
1570.106191	0.033595	0.980778	1.016467	31.796899
1800.552684	0.002775	0.996733	0.96562	21.480828
904.795108	0.007873	0.992216	0.962711	18.562915
1588.629496	0.002251	0.994859	0.985903	20.432409
1056.348305	0.001935	0.996211	0.9247	35.284575
1625.916959	0.002016	0.991926	0.973523	32.421382
2741.373884	0.000998	0.995108	0.951027	29.731113
1618.493512	0.005455	0.997746	0.950869	35.573393
1275.641531	0.005745	0.992069	0.94991	43.47608
1899.60659	0.004402	0.99633	0.931021	37.36627
1243.918903	0.04203	0.937041	1.101196	40.871994
1028.973771	0.002678	0.995637	0.935207	36.374849
1235.210885	0.005699	0.99885	0.921228	28.583464
1303.364019	0.008546	0.997618	0.930591	34.388883
2000.745256	0.0149	0.996429	0.931108	24.342605
1031.036864	0.001468	0.994462	0.954247	44.239049
1383.414007	0.001513	0.99644	0.937368	41.726537
2047.717943	0.000538	0.997278	0.95247	43.189816
1147.72563	0.002095	0.997612	0.94502	29.854809
1980.183075	0.003751	0.993883	0.974195	26.840015
1972.728995	0.002994	0.993123	0.978227	24.708513
1135.95713	0.00427	0.994407	0.987308	28.817328
470.754621	0.002062	0.991139	0.98243	23.216782
1380.34821	0.005097	0.997658	0.9023	32.403244
766.180496	0.001864	0.995956	0.923695	18.946942
1192.024252	0.00411	0.996665	0.933426	25.335723
646.87197	0.001065	0.996581	0.918916	23.174234
1314.106422	0.001689	0.998182	0.930667	27.589957
1668.999346	0.001186	0.996827	0.943613	37.972597
966.828062	0.002124	0.995858	0.947942	36.355776
1187.425863	0.00074	0.998447	0.923704	31.855482
220.605492	0.006071	0.967059	0.932691	22.819089
1693.727336	0.001894	0.996609	0.935347	39.598394
1443.165836	0.005889	0.997921	0.962447	25.135571
755.107274	0.001783	0.994565	0.930532	23.639939
346.72028	0.012302	0.980543	0.94864	25.766574
1897.155312	0.002154	0.997024	0.941402	40.01682
1030.319657	0.005252	0.994953	0.922912	40.275137
1738.248008	0.001069	0.99742	0.924998	41.819094
1996.471763	0.005022	0.988858	0.981595	38.996332
1078.992138	0.033945	0.948631	1.010636	41.151005
1451.502256	0.003224	0.99736	0.943144	36.373139
1037.804465	0.004479	0.990894	0.962531	32.235107
1879.935984	0.003712	0.995818	0.949151	32.666613
1291.446013	0.000957	0.99877	0.924794	38.988009
1275.923655	0.001162	0.999002	0.945583	33.057144
604.673057	0.009521	0.993513	0.978256	42.221194
1928.010501	0.000932	0.994664	0.973891	34.070071
839.182445	0.00298	0.991712	0.948695	30.222651
1356.941575	0.002221	0.995132	0.968091	32.976522
1384.162063	0.000879	0.995661	0.944984	35.475832
1420.975243	0.002282	0.990795	0.953233	37.194276
1887.326955	0.001906	0.997009	0.96385	41.20102
1163.77351	0.003513	0.995529	0.95307	38.465461
1841.373312	0.001929	0.996954	0.99535	33.757939
732.316397	0.001492	0.992962	0.954422	42.421934
1509.349474	0.003173	0.994207	1.016406	18.01924
433.012985	0.00774	0.976087	1.0095	17.819897
1909.03552	0.003619	0.987327	1.074574	39.703514
1116.262929	0.002372	0.993008	0.982272	19.889067
1325.67033	0.002935	0.996191	0.963285	33.695196
1899.937595	0.004998	0.996575	0.961606	34.069118
974.04276	0.001354	0.993692	0.96361	33.494005
529.32076	0.004282	0.990435	0.937828	30.975629
1744.138245	0.001802	0.998557	0.935817	41.92659
1477.634392	0.038502	0.9289	1.015201	42.363647
2961.493045	0.019342	0.946335	1.380861	25.709925
1076.430138	0.009939	0.963846	1.140589	20.845837
2271.994873	0.018492	0.971228	1.334994	24.69877
1987.859443	0.013696	0.986578	1.057884	27.341894
2279.782604	0.00817	0.947164	1.485349	28.111967
1944.023267	0.004438	0.996856	0.984937	30.819373
1161.544553	0.001294	0.994702	0.956752	30.669706
1772.94315	0.002382	0.997995	0.98051	32.861759
266.369706	0.021157	0.956035	1.025835	18.426504
1604.289991	0.001644	0.996155	0.960914	26.200349
1143.345781	0.003136	0.993088	0.976492	27.631657
1302.429792	0.003537	0.995257	0.963469	24.594985
1969.682478	0.000805	0.996518	0.932145	25.7356
890.283607	0.002839	0.996304	0.940391	24.444552
734.289568	0.002173	0.991405	0.931523	23.966146
2071.024754	0.003946	0.995174	0.99112	34.020953
1718.254816	0.001146	0.998197	0.916125	32.829106
1096.636586	0.002123	0.994139	0.92344	27.791863
2048.712131	0.006495	0.995059	0.967419	28.449077
1165.007779	0.004836	0.997363	0.91814	23.3401
1799.970266	0.004876	0.99449	0.942728	20.272221
1095.275511	0.006227	0.995422	0.935533	27.166583
1087.707141	0.005168	0.997467	0.948671	20.054229
543.904607	0.002835	0.993026	0.951907	16.707833
2048.493953	0.002864	0.994838	0.94238	35.588303
1169.255077	0.001553	0.994879	0.945061	36.075849
1823.236536	0.004843	0.997896	0.924874	36.268313
574.402639	0.003196	0.987938	0.93561	23.925013
687.530131	0.003944	0.997315	0.940076	33.961155
1280.388658	0.000712	0.997049	0.920761	27.378243
1653.291629	0.001379	0.99759	0.933388	32.889854
412.168404	0.003821	0.983796	0.936301	22.767014
919.061949	0.001701	0.996049	0.926031	22.076397
109.260781	0.015018	0.932781	1.006835	13.987178
1506.375113	0.002198	0.996953	0.962885	22.792429
1061.620714	0.001115	0.998429	0.93323	33.959698
1649.393895	0.001263	0.997743	0.934466	31.592213
156.853665	0.017751	0.958025	0.937582	15.746548
1448.976094	0.002274	0.997875	0.944143	25.942302
878.449854	0.000811	0.997659	0.930961	26.179615
576.013557	0.003156	0.995266	0.946209	18.365917
1316.660708	0.000886	0.998482	0.931053	21.588664
964.366573	0.001793	0.99722	0.931911	23.743039
1730.225338	0.003638	0.997932	0.930022	35.909399
687.790018	0.00179	0.991797	0.973902	33.00807
1698.156062	0.00411	0.998193	0.952194	41.069626
1922.025064	0.00927	0.993541	0.977915	39.727
1496.95674	0.003635	0.995302	0.940803	27.207308
572.491858	0.002518	0.996094	0.92652	24.972156
1632.271456	0.001834	0.997099	0.953049	29.540973
2055.996972	0.007741	0.976246	0.99376	32.217519
1269.713036	0.004263	0.996186	0.957571	32.509105
946.252779	0.009099	0.981921	0.972287	24.386041
1311.39691	0.002057	0.99205	0.977077	33.247531
1795.096315	0.00098	0.996656	0.956556	36.515412
1843.360367	0.003271	0.993785	0.952367	34.767284
1575.629784	0.002123	0.996451	0.963076	36.063019
881.368644	0.0029	0.991784	0.925696	27.99035
1235.936864	0.001964	0.995858	0.951418	32.816954
1761.280957	0.002904	0.989775	1.023092	41.143108
490.674748	0.0152	0.954191	1.114769	25.544065
1595.807409	0.009978	0.966848	0.977915	29.787138
465.146106	0.025334	0.945248	0.922248	24.842449
1195.221106	0.002661	0.996823	0.941111	32.116787
289.374705	0.009174	0.971737	0.943172	24.749472
2113.62862	0.001171	0.998055	0.948554	42.012118
1259.78866	0.001845	0.997078	0.941866	38.203512
1974.133761	0.002379	0.997565	0.960949	36.710435
1113.923186	0.000651	0.99824	0.911389	31.471563
1337.11023	0.001249	0.996803	0.939196	42.073794
547.094893	0.005897	0.986146	0.930971	27.274256
2315.430689	0.001511	0.99712	0.982088	37.45815
1473.693876	0.003574	0.98431	0.982414	34.985092
1166.520538	0.001677	0.994469	0.954934	38.79389
1170.337641	0.009966	0.976081	0.988139	32.435665
1776.97975	0.00483	0.984382	1.002917	34.731846
1354.901185	0.004444	0.998218	0.936019	41.886597
2866.216339	0.013259	0.976304	1.111902	27.333195
1353.80488	0.006157	0.984547	0.998739	32.1343
1933.868766	0.0014	0.996396	0.958999	30.970533
1094.746914	0.000828	0.998627	0.93608	29.428478
839.777295	0.066691	0.864296	1.049057	38.981539
1486.91381	0.001658	0.995477	0.96929	35.582761
2233.166142	0.004246	0.990856	0.970348	28.824225
878.012232	0.004566	0.984032	1.044908	21.183001
1409.816041	0.002807	0.993968	0.949873	26.044886
572.97869	0.005966	0.995682	0.920882	30.249946
769.186994	0.013196	0.992099	0.941176	19.812765
1193.13437	0.001585	0.997488	0.943714	29.793349
759.664805	0.003062	0.992829	0.945414	18.499002
1513.700432	0.001868	0.994809	0.959882	18.858051
1957.260777	0.001032	0.997965	0.922373	25.560752
1166.046575	0.001581	0.992899	0.986142	27.529281
1026.695705	0.005032	0.982531	0.964611	21.327178
1777.114087	0.003422	0.996234	0.945356	28.338111
1269.755604	0.003191	0.994629	0.966961	16.069084
1191.994691	0.003977	0.994441	0.956964	38.048237
1579.071215	0.002709	0.993452	0.952823	36.660825
941.993771	0.003561	0.991213	0.95959	34.859707
